time,song_bpm,walking_bpm
00:01:26.713,135.39410418736875,317.46
00:01:26.790,115.37943530343821,317.46
00:01:26.810,111.13413161224224,317.46
00:01:26.891,96.45821922454961,317.46
00:01:26.920,92.39755827299142,317.46
00:01:26.949,88.32434910086897,317.46
00:01:26.983,84.34712136538319,317.46
00:01:27.081,73.89468157764458,317.46
00:01:27.099,72.40838545952572,317.46
00:01:27.164,67.04301881645307,317.46
00:01:27.260,60.60425022606945,317.46
00:01:27.288,58.96590797261391,317.46
00:01:27.430,51.768599366331124,317.46
00:01:27.451,50.83087838900982,317.46
00:01:27.580,45.76803486149735,317.46
00:01:27.617,44.537127244945474,317.46
00:01:27.666,42.96162431106168,317.46
00:01:27.688,42.32545756332759,317.46
00:01:27.715,41.47709324730861,317.46
00:01:27.750,40.554128682827624,317.46
00:01:27.772,39.91300471089673,317.46
00:01:27.951,39.91300471089673,91.51
00:01:27.955,91.51,100.11
00:01:28.082,100.11,98.79
00:01:28.210,98.79,439.02
00:01:28.365,385.9741598262598,439.02
00:01:28.399,317.8703070982606,439.02
00:01:28.419,288.3925264489631,439.02
00:01:28.465,236.372502977454,439.02
00:01:28.482,220.5388806999525,439.02
00:01:28.532,186.61893017054328,439.02
00:01:28.549,176.9523288526566,439.02
00:01:28.570,167.44229867161692,439.02
00:01:28.599,154.3576564165662,439.02
00:01:28.616,148.0289471966006,439.02
00:01:28.632,142.44174456415612,439.02
00:01:28.659,133.6303956848858,439.02
00:01:28.742,112.84373951863284,439.02
00:01:28.779,105.45588639548372,439.02
00:01:28.856,92.81435707923723,439.02
00:01:28.883,89.23614376317755,439.02
00:01:29.059,70.755468784266,439.02
00:01:29.090,68.15732356457224,439.02
00:01:29.119,66.13114586952055,439.02
00:01:29.152,63.78799304172204,439.02
00:01:29.306,54.75168590074398,439.02
00:01:29.435,48.98847226961718,439.02
00:01:29.460,48.03245906877149,439.02
00:01:29.753,38.948274701319924,439.02
00:01:29.770,38.519362061270186,439.02
00:01:29.798,37.789745431742524,439.02
00:01:29.824,37.17216047744242,439.02
00:01:29.869,36.18525958712626,439.02
00:01:29.919,35.13689466760455,439.02
00:01:29.950,34.51533430500682,439.02
00:01:30.183,30.435333775728747,439.02
00:01:30.214,29.95634718085066,439.02
00:01:30.460,26.685069023683987,439.02
00:01:30.475,26.48933166967743,439.02
00:01:30.970,21.745102003784638,439.02
00:01:31.099,20.779515544740303,439.02
00:01:31.124,20.58822052015113,439.02
00:01:31.164,20.310238930656748,439.02
00:01:31.539,18.02274766537326,439.02
00:01:31.979,15.932382309196106,439.02
00:01:32.001,15.827211875560995,439.02
00:01:32.843,12.950886176476537,439.02
00:01:32.890,12.82011424072182,439.02
00:01:32.931,12.713827553703238,439.02
00:01:32.948,12.665902157410896,439.02
00:01:33.068,12.35453835844416,439.02
00:01:33.112,12.243048642596124,439.02
00:01:33.168,12.10399853669782,439.02
00:01:33.779,10.773447867338142,439.02
00:01:33.799,10.735220124954468,439.02
00:01:33.890,10.564865309409647,439.02
00:01:33.943,10.466335353778002,439.02
00:01:34.574,9.42860974015992,439.02
00:01:34.589,9.405871501052815,439.02
00:01:35.424,8.319941855875092,439.02
00:01:35.443,8.297454926001258,439.02
00:01:36.005,7.6967320773171295,439.02
00:01:36.354,7.368743449162928,439.02
00:01:36.391,7.335154397394023,439.02
00:01:36.500,7.238661453236888,439.02
00:01:36.549,7.196668839275522,439.02
00:01:37.476,6.477333113559928,439.02
00:01:37.573,6.408464957425147,439.02
00:01:37.591,6.397188898036469,439.02
00:01:38.690,6.397188898036469,0.0
00:01:48.600,6.056761489124648,0.0
00:01:48.647,6.026387312629852,0.0
00:01:48.689,6.001921935403691,0.0
00:01:48.709,5.9887183522423335,0.0
00:01:49.544,5.529325072669849,0.0
00:01:49.563,5.518516324032809,0.0
00:01:51.059,4.851454446951242,0.0
00:01:51.179,4.804969678607792,0.0
00:01:51.485,4.6893635487031995,0.0
00:01:51.529,4.67347057628013,0.0
00:01:51.546,4.667218640934112,0.0
00:01:51.562,4.661272103875043,0.0
00:01:51.579,4.655202313758649,0.0
00:01:51.653,4.628620924330623,0.0
00:01:53.784,3.9761065387865853,0.0
00:01:58.080,3.0945664610690833,0.0
00:01:58.177,3.07926378480017,0.0
00:01:58.602,3.013571549012834,0.0
00:01:59.091,2.9413654920201022,0.0
00:02:01.539,2.6262077433764466,0.0
00:02:01.662,2.6120132713123057,0.0
00:02:09.291,1.960732011529241,0.0
00:02:09.499,1.9475201934167445,0.0
00:02:09.784,1.9296536121790995,0.0
00:02:10.067,1.9123495077139785,0.0
00:02:10.812,1.8680124130240998,0.0
00:02:14.706,1.6659253822791273,0.0
00:02:14.956,1.6544544990143153,0.0
00:02:27.366,1.2326549236336868,0.0
00:02:27.389,1.2320715711395884,0.0
00:02:29.541,1.1799739567432945,0.0
00:02:35.815,1.050335912219718,0.0
00:02:35.837,1.0499444231901227,0.0
